,index,sid,eid,1,10,2,3,4,5,6,7,8,9,Aged 18-29,Aged 18-29_avg,Aged 30-44,Aged 30-44_avg,Aged 45+,Aged 45+_avg,Aged under 18,Aged under 18_avg,Females,Females Aged 18-29,Females Aged 18-29_avg,Females Aged 30-44,Females Aged 30-44_avg,Females Aged 45+,Females Aged 45+_avg,Females under 18,Females under 18_avg,Females_avg,IMDb staff,IMDb staff_avg,IMDb users,IMDb users_avg,Males,Males Aged 18-29,Males Aged 18-29_avg,Males Aged 30-44,Males Aged 30-44_avg,Males Aged 45+,Males Aged 45+_avg,Males under 18,Males under 18_avg,Males_avg,Non-US users,Non-US users_avg,Top 1000 voters,Top 1000 voters_avg,US users,US users_avg
0,42,6,13,0,3,0,0,1,0,2,9,7,4,3,8.0,9,7.9,12,7.5,0,,3.0,0,,2,7.5,1,4.0,0,,6.3,0,,26,7.7,21.0,3,8.0,7,8.1,11,7.8,0,,7.9,5,7.7,9,7.4,17,7.7
1,43,5,19,0,7,0,1,0,1,3,4,9,3,5,8.3,5,7.1,13,7.5,0,,4.0,0,,3,5.7,1,10.0,0,,6.8,0,,28,8.0,19.0,4,9.0,2,8.0,12,7.3,0,,7.9,4,9.0,7,7.2,17,7.7
2,44,8,20,0,4,0,0,0,3,0,6,3,1,3,8.0,3,5.7,9,7.9,0,,1.0,0,,1,5.0,0,,0,,5.0,0,,17,7.6,15.0,3,8.0,2,6.0,9,7.9,0,,7.8,2,8.5,8,6.9,13,7.5
3,45,5,1,1,12,0,2,0,2,6,10,9,5,8,8.2,9,6.9,24,7.8,0,,8.0,2,8.0,3,6.7,3,6.3,0,,6.7,0,,47,7.7,33.0,5,8.6,6,6.9,21,7.9,0,,7.9,11,7.2,14,6.6,26,7.8
4,46,5,20,0,6,0,0,0,2,3,6,5,3,5,8.6,8,7.8,8,7.0,0,,3.0,1,10.0,2,7.0,0,,0,,8.0,0,,25,7.9,18.0,3,8.0,6,8.3,8,7.0,0,,7.7,7,8.8,8,7.5,12,6.9
5,47,7,20,1,7,0,0,0,2,2,4,7,1,4,6.8,6,7.0,12,7.8,0,,2.0,1,8.0,1,7.0,0,,0,,7.5,0,,24,7.8,20.0,3,6.3,5,7.1,12,7.8,0,,7.6,5,8.1,10,7.2,16,7.5
6,48,39,21,4,40,1,0,1,1,12,32,42,27,72,8.5,37,8.0,24,7.2,2,8.5,34.0,18,8.7,8,8.6,6,6.9,0,,8.4,0,,160,8.1,104.0,52,8.4,29,7.9,18,7.1,2,8.5,8.0,52,8.0,28,7.5,58,7.9
7,49,39,19,4,32,1,1,6,7,9,27,46,19,65,8.4,48,7.0,20,7.3,1,5.0,37.0,20,8.7,10,7.1,4,8.5,0,,8.1,0,,152,7.6,101.0,43,8.2,37,6.9,16,7.2,1,5.0,7.5,54,7.7,23,6.9,56,7.3
8,50,39,20,4,10,3,3,7,12,31,28,9,4,37,6.6,37,6.0,18,6.1,1,4.0,24.0,9,5.9,9,6.0,3,7.3,0,,6.2,0,,111,6.2,74.0,26,6.6,27,5.9,15,6.0,1,4.0,6.1,43,6.0,22,6.4,40,6.1
9,51,39,17,4,36,1,2,0,6,21,36,42,19,63,8.0,49,7.2,23,7.4,0,,35.0,19,8.2,7,7.8,3,8.7,0,,8.1,0,,167,7.7,107.0,41,7.8,41,7.1,20,7.2,0,,7.4,56,7.5,26,7.1,62,7.4
10,52,39,18,7,15,1,8,5,9,35,23,18,2,39,6.8,42,6.3,21,6.4,0,,16.0,6,6.5,4,6.8,3,7.3,0,,6.8,0,,123,6.5,87.0,31,6.8,37,6.3,17,6.3,0,,6.4,42,6.1,25,6.3,43,6.6
11,53,39,16,5,23,1,1,2,7,19,44,30,13,51,7.6,45,7.0,21,6.9,2,8.5,24.0,10,8.1,6,7.4,4,8.0,1,9.0,7.7,0,,145,7.3,100.0,39,7.4,39,6.9,17,6.9,1,8.0,7.2,53,7.4,30,7.3,54,7.0
12,54,31,19,8,15,1,2,2,1,9,9,8,1,19,6.4,20,5.8,10,6.0,0,,14.0,6,7.8,6,7.9,2,5.5,0,,7.4,0,,56,6.6,35.0,12,6.3,14,4.9,8,6.2,0,,5.8,19,6.1,11,6.9,25,6.1
13,56,31,17,5,11,2,1,4,5,13,9,8,1,20,6.0,21,6.5,12,5.3,0,,18.0,10,7.8,6,6.9,2,4.5,0,,6.9,0,,59,6.4,35.0,9,4.8,15,6.3,10,5.4,0,,5.6,17,5.3,16,6.1,32,6.0
14,58,31,18,8,12,1,0,0,4,9,9,8,7,16,6.7,19,6.7,14,6.1,0,,12.0,6,7.8,4,7.2,2,3.5,0,,7.0,0,,58,6.8,37.0,9,6.1,15,6.5,12,6.7,0,,6.4,16,6.5,15,6.8,27,6.4
15,396,31,15,5,3,3,1,1,7,8,5,3,5,15,5.7,13,5.3,9,5.8,0,,12.0,5,5.6,6,6.6,1,9.0,0,,6.6,0,,41,5.7,25.0,9,5.8,7,3.9,8,5.3,0,,5.2,12,5.1,16,5.4,20,5.7
16,397,31,16,8,14,0,1,4,4,9,8,4,4,15,6.1,26,6.4,10,6.1,0,,9.0,4,9.2,3,7.0,2,8.5,0,,7.4,0,,56,6.5,42.0,10,5.8,23,6.5,8,5.9,0,,6.1,19,6.3,12,6.2,29,6.1
17,399,31,13,6,42,1,1,0,4,6,15,16,10,36,8.5,41,7.9,12,7.1,0,,33.0,20,9.2,10,8.4,3,5.7,0,,8.7,0,,101,7.9,57.0,15,7.6,31,7.8,9,7.5,0,,7.6,35,7.8,25,7.1,45,8.2
18,400,31,12,2,16,1,1,2,6,1,11,14,2,14,7.8,24,6.8,12,7.9,0,,16.0,4,8.5,8,7.0,4,6.8,0,,7.6,0,,56,7.5,33.0,9,7.6,15,6.5,8,7.8,0,,7.2,14,6.3,17,6.8,33,7.7
19,401,31,10,4,15,0,3,2,10,8,10,4,6,20,7.4,25,6.2,10,6.0,0,,18.0,9,6.9,7,6.0,2,4.0,0,,6.2,0,,62,6.9,38.0,10,7.9,17,6.4,8,6.4,0,,6.8,22,6.7,21,6.0,29,6.2
20,402,31,14,3,6,0,0,1,9,11,10,2,1,13,6.5,16,5.9,9,6.4,0,,14.0,6,7.2,5,6.0,3,7.7,0,,6.9,0,,43,6.3,24.0,6,6.2,11,5.7,6,5.8,0,,5.9,13,5.9,14,6.1,20,6.6
21,403,31,9,7,14,2,2,4,3,6,15,7,10,17,7.1,27,6.3,17,6.7,0,,17.0,6,7.7,7,6.9,4,6.2,0,,7.1,0,,70,6.8,43.0,10,7.4,19,5.9,13,6.8,0,,6.5,15,5.6,23,5.4,42,7.4
22,405,31,11,3,11,2,1,3,7,6,7,4,3,13,7.1,17,6.8,12,5.7,0,,17.0,7,8.0,6,6.6,3,5.7,0,,6.9,0,,47,6.6,26.0,5,6.8,11,6.7,9,6.0,0,,6.3,11,5.7,19,6.5,28,6.7
23,406,31,6,3,8,1,3,2,5,9,6,3,1,12,6.4,16,6.1,7,5.2,0,,12.0,4,8.0,7,6.2,1,5.0,0,,6.5,0,,41,6.2,23.0,7,6.4,9,5.9,6,5.2,0,,5.8,15,6.7,18,5.5,15,5.6
24,415,31,8,4,7,1,3,1,2,8,18,5,2,17,6.8,15,6.3,12,5.8,0,,14.0,6,6.8,5,6.5,3,4.7,0,,6.4,0,,51,6.5,30.0,10,6.7,10,6.1,9,6.0,0,,6.3,16,6.3,16,6.6,23,6.1
25,416,31,5,3,5,0,3,4,3,9,10,6,1,11,7.0,14,5.6,11,6.0,0,,10.0,5,5.9,3,6.7,2,3.0,0,,5.6,0,,44,6.2,26.0,5,7.8,11,5.2,9,6.6,0,,6.3,11,6.4,18,5.7,21,6.3
26,418,31,3,3,6,0,2,4,1,10,9,2,5,15,7.3,16,5.0,8,7.2,0,,17.0,10,8.4,5,5.5,2,6.0,0,,7.2,0,,42,6.5,22.0,4,4.5,11,4.7,6,7.4,0,,5.8,15,6.6,17,6.1,20,6.0
27,419,31,4,3,3,3,2,3,7,4,5,1,0,10,5.8,10,3.8,7,5.2,0,,9.0,4,7.8,4,5.0,1,5.0,0,,5.7,0,,31,5.1,18.0,5,5.2,6,2.9,6,5.3,0,,4.5,9,4.5,13,5.5,13,5.1
28,422,31,1,7,14,6,2,2,5,16,11,6,3,15,7.3,31,6.1,17,3.6,0,,16.0,5,8.2,7,5.9,4,2.5,0,,5.5,0,,72,6.2,48.0,9,7.1,24,6.1,13,4.0,0,,5.7,17,6.7,20,6.6,41,5.0
29,423,31,2,10,5,3,3,4,6,3,5,3,0,10,5.0,17,4.9,7,4.1,0,,10.0,6,6.1,3,6.0,1,4.0,0,,5.8,0,,42,4.7,26.0,3,4.3,14,4.6,6,4.1,0,,4.1,11,5.0,17,4.6,19,4.4
30,505,31,7,25,20,3,2,1,9,8,7,2,1,19,5.4,34,3.5,15,3.9,0,,21.0,9,7.9,8,3.4,4,5.0,0,,5.2,0,,78,5.2,48.0,9,4.2,26,3.5,11,3.9,0,,3.7,32,3.1,16,4.8,32,4.7
31,669,39,14,8,18,5,6,9,26,41,25,11,1,51,6.0,51,6.1,28,7.0,0,,24.0,11,6.3,7,6.5,5,8.8,0,,7.0,0,,150,6.2,106.0,38,5.9,42,6.1,23,6.5,0,,6.0,55,6.0,27,6.3,58,6.3
32,675,39,13,8,28,3,5,6,16,24,39,19,5,57,7.1,46,6.2,21,6.6,0,,29.0,14,7.6,7,6.5,6,5.5,0,,6.8,0,,153,6.7,97.0,41,6.8,38,6.2,15,6.9,0,,6.6,51,6.6,25,6.5,55,6.4
33,704,39,11,9,31,3,2,6,9,15,44,31,14,61,7.7,48,7.0,26,6.5,2,8.5,26.0,14,8.3,7,7.2,3,6.7,1,10.0,7.7,0,,164,7.2,112.0,44,7.5,40,6.9,23,6.4,1,7.0,7.0,51,6.9,25,6.8,69,7.1
34,719,39,12,5,19,1,3,3,5,11,39,36,12,55,7.6,46,7.4,17,7.5,0,,19.0,10,7.6,5,7.7,3,7.3,0,,7.5,0,,134,7.4,98.0,43,7.5,40,7.4,14,7.4,0,,7.4,48,7.2,24,7.2,56,7.6
35,721,39,10,8,197,1,2,3,3,10,24,44,92,166,9.1,94,8.6,36,8.8,3,10.0,71.0,42,9.2,19,9.0,5,9.6,1,10.0,9.3,0,,384,9.0,239.0,120,9.1,73,8.5,31,8.6,1,10.0,8.9,115,8.9,32,8.2,133,8.9
36,722,39,8,4,25,0,2,4,10,16,40,35,13,53,7.6,51,6.9,19,7.4,2,9.0,33.0,13,7.7,12,7.4,5,7.7,1,8.0,7.5,0,,149,7.3,92.0,38,7.5,38,6.6,14,7.3,0,,7.1,52,7.1,27,7.3,55,7.1
37,723,39,6,6,51,1,1,4,8,19,37,40,22,76,8.0,56,7.2,24,7.4,1,9.0,36.0,17,8.3,12,7.9,4,6.8,1,9.0,8.1,0,,189,7.7,123.0,57,7.9,42,7.1,20,7.4,0,,7.5,69,7.7,24,7.2,64,7.3
38,724,39,7,6,52,0,3,4,11,22,29,35,22,75,7.9,50,7.4,19,7.1,1,10.0,45.0,23,8.4,13,7.8,2,7.0,1,10.0,8.1,0,,184,7.6,106.0,50,7.7,36,7.2,17,7.0,0,,7.4,57,7.5,25,7.1,61,7.3
39,725,39,5,6,37,1,0,3,14,9,25,55,28,66,8.1,58,7.4,23,7.2,2,10.0,27.0,10,8.4,8,8.1,5,7.8,1,10.0,8.4,0,,178,7.8,124.0,54,8.0,48,7.2,18,7.1,0,,7.5,67,7.5,29,7.5,64,7.6
40,782,39,9,3,14,1,2,4,7,23,33,24,11,45,7.4,39,6.7,23,7.2,0,,17.0,7,6.3,7,7.2,2,8.5,0,,7.0,0,,122,7.1,89.0,36,7.4,31,6.6,21,7.1,0,,7.1,46,7.1,23,7.3,50,6.9
41,783,39,2,21,20,5,3,9,15,42,49,28,21,87,6.6,68,6.3,27,6.4,1,9.0,40.0,20,6.8,13,7.3,3,5.7,1,9.0,7.2,0,,213,6.4,147.0,65,6.5,54,6.0,24,6.3,0,,6.3,71,6.3,31,6.3,86,6.5
42,785,39,1,6,28,1,1,4,6,19,55,56,23,77,7.9,66,7.4,27,7.3,2,8.0,36.0,17,7.7,14,8.0,3,8.0,1,9.0,8.0,0,,199,7.6,135.0,57,8.0,50,7.2,24,7.2,1,7.0,7.5,68,7.5,33,7.4,80,7.5
43,797,2,23,0,8,0,1,0,1,6,6,10,2,8,8.4,6,7.6,17,7.3,0,,4.0,2,10.0,1,7.0,1,3.0,0,,7.5,0,,34,7.8,27.0,5,7.8,5,7.8,16,7.4,0,,7.7,10,8.2,11,8.0,20,7.2
44,798,39,3,6,11,2,6,12,16,33,46,23,10,60,6.5,61,6.5,22,6.7,1,8.0,25.0,10,6.8,10,7.2,3,7.3,1,8.0,7.0,0,,165,6.5,118.0,48,6.3,49,6.4,19,6.6,0,,6.5,61,6.5,27,6.7,62,6.6
45,799,39,4,3,21,1,3,4,14,23,40,32,20,61,7.6,47,7.0,25,7.1,1,10.0,27.0,11,6.6,9,7.1,4,6.5,1,10.0,7.1,0,,161,7.3,110.0,48,7.7,37,6.9,21,7.1,0,,7.3,59,7.2,28,7.0,56,7.2
46,800,2,22,0,10,0,1,2,5,7,10,3,1,11,8.3,7,6.9,16,6.5,0,,5.0,3,10.0,1,5.0,1,4.0,0,,7.5,0,,39,7.2,29.0,7,8.0,6,7.0,15,6.6,0,,7.2,13,7.7,11,7.4,18,6.5
47,801,2,20,2,7,0,1,1,2,7,11,2,3,9,7.4,8,6.7,15,6.6,0,,6.0,2,10.0,3,5.7,1,1.0,0,,5.1,0,,36,7.0,26.0,6,7.0,5,7.7,14,6.9,0,,7.2,12,7.5,8,8.0,18,6.6
48,802,2,19,1,7,1,1,4,2,9,11,5,1,8,8.2,8,6.5,20,6.2,0,,7.0,2,10.0,2,6.0,3,5.0,0,,6.4,0,,42,6.7,29.0,5,8.0,6,7.0,17,6.5,0,,7.0,9,7.9,11,7.1,26,6.5
49,803,2,16,0,9,0,1,4,6,5,12,6,3,8,8.5,13,6.0,18,6.9,0,,7.0,2,10.0,3,6.3,2,6.5,0,,7.2,0,,46,7.1,32.0,5,8.2,10,6.1,16,6.9,0,,7.1,10,7.8,13,6.9,27,6.7
50,804,2,18,0,9,0,0,3,5,7,15,3,1,11,7.7,12,6.3,16,6.4,0,,5.0,2,10.0,2,6.5,1,4.0,0,,7.2,0,,43,7.1,34.0,8,7.4,10,6.4,15,6.6,0,,6.9,13,7.4,11,7.1,24,6.4
51,805,2,21,0,9,0,0,4,2,4,8,11,2,9,8.5,6,7.0,19,7.0,0,,3.0,2,10.0,0,,1,4.0,0,,8.0,0,,40,7.5,31.0,6,8.1,6,7.0,18,7.2,0,,7.5,12,7.8,11,7.4,19,7.3
52,806,2,17,0,11,0,0,2,7,8,13,1,1,9,8.3,8,6.4,20,6.9,0,,5.0,2,10.0,1,6.0,2,6.5,0,,7.5,0,,43,7.2,32.0,6,8.2,7,6.5,18,7.0,0,,7.3,10,8.1,9,7.4,24,6.9
53,807,2,13,1,7,0,2,4,4,3,9,4,3,8,7.9,8,6.4,17,6.2,0,,5.0,2,10.0,2,6.0,1,4.0,0,,6.9,0,,37,6.8,28.0,5,8.2,6,6.7,16,6.4,0,,7.0,11,7.5,10,7.0,21,6.5
54,808,2,15,1,13,0,0,1,5,4,11,13,6,12,8.2,11,7.9,20,7.8,0,,6.0,2,10.0,3,7.3,1,1.0,0,,7.1,0,,54,7.8,37.0,9,7.8,8,8.0,19,7.9,0,,8.0,15,7.3,15,7.4,26,8.1
55,809,2,14,1,6,1,2,5,2,6,5,3,3,6,7.3,8,5.3,14,6.7,0,,4.0,2,10.0,1,4.0,1,4.0,0,,7.0,0,,34,6.5,24.0,3,7.3,7,5.6,13,7.0,0,,6.8,8,6.5,11,7.2,19,6.7
56,810,2,11,0,9,0,3,0,4,6,15,5,0,9,8.1,12,7.1,15,6.4,0,,4.0,2,10.0,1,7.0,1,3.0,0,,7.5,0,,42,7.1,32.0,6,7.8,11,7.1,14,6.7,0,,7.2,11,7.9,14,7.1,24,6.7
57,812,2,10,0,11,0,0,1,7,2,13,11,6,10,8.0,10,7.3,22,7.6,0,,6.0,3,10.0,2,7.0,1,4.0,0,,7.6,0,,51,7.7,36.0,6,7.3,8,7.4,21,7.7,0,,7.7,12,8.1,13,7.3,26,7.2
58,813,2,9,0,10,0,2,7,6,7,6,7,3,10,7.4,13,5.1,19,7.0,0,,6.0,3,10.0,2,5.5,1,4.0,0,,6.7,0,,48,6.9,36.0,6,7.0,11,5.2,18,7.2,0,,6.7,11,7.1,13,7.0,27,6.4
59,814,2,8,2,16,0,0,1,6,7,16,10,10,11,7.7,20,6.8,30,7.7,0,,12.0,3,9.0,4,7.8,5,6.8,0,,7.9,0,,68,7.6,48.0,7,7.4,15,6.9,25,7.7,0,,7.5,14,6.9,11,8.4,43,7.4
60,815,2,7,0,8,0,1,1,7,7,13,2,1,7,8.3,11,5.7,19,6.8,0,,4.0,2,10.0,1,7.0,1,3.0,0,,7.5,0,,40,7.0,33.0,4,8.5,10,5.5,18,6.9,0,,6.9,9,7.9,11,7.1,26,6.4
61,817,2,6,0,13,0,1,5,4,6,12,10,3,12,7.9,13,7.3,22,6.7,0,,4.0,2,10.0,1,6.0,1,4.0,0,,7.5,0,,54,7.4,42.0,9,7.3,11,7.9,21,6.9,0,,7.3,14,7.3,12,7.4,29,7.0
62,818,2,12,0,11,0,1,5,3,7,13,3,1,10,8.2,11,6.2,17,6.9,0,,5.0,2,10.0,2,8.0,1,4.0,0,,7.3,0,,44,7.1,33.0,7,8.3,9,6.1,16,7.1,0,,7.3,12,7.6,14,6.8,25,7.1
63,820,2,4,1,6,0,0,5,6,9,16,5,2,11,7.2,15,5.8,19,6.7,0,,8.0,3,8.7,3,5.7,2,5.5,0,,6.5,0,,50,6.7,37.0,7,7.1,12,5.9,17,6.8,0,,6.7,12,7.1,9,7.6,32,6.4
64,821,2,5,0,11,1,2,1,2,7,11,14,5,9,8.3,15,7.5,23,7.5,0,,6.0,2,10.0,3,7.7,1,2.0,0,,7.5,0,,54,7.6,40.0,6,7.8,12,7.4,22,7.7,0,,7.7,14,7.5,12,7.1,31,7.5
65,822,2,2,0,13,1,1,0,4,7,10,11,1,10,8.1,16,7.1,18,7.2,0,,9.0,2,10.0,5,5.9,2,6.0,0,,6.5,0,,48,7.6,35.0,7,7.9,11,7.3,16,7.3,0,,7.5,13,7.5,10,8.2,29,7.3
66,823,2,3,0,13,2,0,0,5,7,12,15,3,10,8.5,17,7.0,22,7.0,0,,7.0,2,10.0,4,7.5,1,2.0,0,,6.9,0,,57,7.6,42.0,7,8.3,13,7.2,21,7.2,0,,7.5,16,7.4,13,7.8,31,7.3
67,825,2,1,0,8,0,2,1,7,8,15,7,6,10,8.2,16,6.3,20,7.0,0,,6.0,2,10.0,3,7.0,1,3.0,0,,6.6,0,,54,7.2,40.0,7,8.0,13,6.5,19,7.1,0,,7.2,12,7.4,15,6.7,33,6.9
68,834,39,15,11,12,2,4,7,10,22,30,21,2,38,6.2,46,5.9,17,6.4,0,,16.0,5,8.0,5,7.3,3,6.3,0,,7.4,0,,121,6.2,84.0,31,5.9,39,5.7,14,6.3,0,,5.9,36,6.4,24,6.4,50,5.8
69,849,42,13,6,68,2,1,0,4,9,18,34,34,58,8.6,31,7.8,26,7.7,4,9.2,41.0,20,9.0,9,8.6,7,8.6,1,10.0,8.9,0,,176,8.4,82.0,36,8.5,21,7.4,19,7.2,3,9.0,7.9,43,8.3,14,7.7,55,8.0
70,850,42,12,20,36,1,3,5,6,12,27,42,27,51,7.5,43,7.2,38,6.6,2,8.5,37.0,12,7.2,12,7.5,9,8.6,0,,7.7,0,,179,7.3,99.0,36,7.6,30,7.1,28,6.0,2,8.5,6.9,43,7.7,17,7.3,72,6.7
71,852,42,11,25,17,8,7,19,24,36,13,7,2,38,5.4,44,5.2,28,5.2,4,6.5,26.0,4,5.5,11,5.9,6,6.1,1,7.0,5.7,0,,158,5.3,91.0,32,5.3,32,4.9,21,5.2,3,6.3,5.2,33,5.3,15,6.4,63,5.5
72,854,42,10,12,22,0,2,3,13,24,30,22,12,40,7.3,35,6.9,26,6.1,4,8.2,25.0,7,5.7,10,7.0,5,6.3,1,8.0,6.6,0,,140,7.0,81.0,31,7.4,24,6.8,21,6.0,3,8.3,7.0,36,7.2,16,6.6,54,6.6
73,855,42,9,13,20,2,3,5,14,30,35,12,4,33,6.2,40,6.3,30,6.7,2,8.0,23.0,4,6.0,8,6.4,8,7.3,0,,6.7,0,,138,6.4,85.0,27,6.1,31,6.3,21,6.5,2,8.0,6.3,40,6.8,18,6.4,51,6.0
74,859,42,8,9,19,0,1,3,11,17,41,39,11,43,7.4,40,6.8,31,7.2,3,9.0,28.0,8,7.1,10,6.8,7,8.2,0,,7.3,0,,151,7.2,93.0,33,7.5,29,6.9,24,7.0,3,9.0,7.2,49,7.0,17,6.9,52,7.2
75,860,42,7,20,26,5,7,1,13,25,40,22,10,41,6.4,49,6.2,33,6.5,3,6.0,29.0,5,4.1,11,6.7,9,7.0,0,,6.4,0,,169,6.5,100.0,34,6.7,37,5.9,24,6.3,2,4.0,6.2,45,6.6,19,7.2,64,6.3
76,897,42,6,27,129,9,4,5,5,18,32,44,75,96,7.5,111,8.4,54,7.6,7,9.0,57.0,14,6.8,23,8.5,14,7.2,2,7.0,7.9,0,,348,8.1,215.0,78,7.7,86,8.4,40,7.8,4,9.0,8.1,76,7.9,28,7.7,147,8.0
77,898,42,5,14,17,1,7,13,13,38,48,23,7,45,6.2,60,6.1,33,6.6,4,7.8,36.0,5,6.3,15,6.3,10,5.9,1,10.0,6.3,0,,181,6.4,109.0,37,6.1,44,6.1,23,6.8,2,7.5,6.3,58,6.8,18,6.8,67,6.0
78,937,42,4,12,75,1,2,0,7,16,43,65,54,82,8.2,73,7.8,43,7.6,9,9.2,52.0,13,7.5,20,7.9,12,7.2,1,10.0,7.8,0,,275,8.0,163.0,65,8.3,52,7.9,31,7.8,7,9.0,8.0,77,8.2,21,7.4,98,7.6
79,949,42,2,15,59,2,1,2,8,23,45,53,37,68,8.1,70,7.4,42,7.5,3,9.3,50.0,16,8.2,18,7.9,10,8.0,0,,8.0,0,,245,7.7,140.0,50,8.1,50,7.3,31,7.3,2,9.0,7.6,64,8.0,21,7.5,90,7.2
80,950,42,3,21,21,2,4,9,22,39,42,25,8,44,6.3,64,6.2,31,6.3,3,9.0,35.0,5,6.6,17,7.0,8,6.1,0,,7.0,0,,193,6.3,116.0,37,6.2,45,5.9,23,6.4,2,8.5,6.1,58,6.6,18,6.7,66,5.8
81,951,42,1,14,61,2,2,5,12,19,58,63,31,67,7.9,74,7.3,41,7.7,10,9.2,55.0,15,7.0,20,7.7,13,8.3,1,9.0,7.8,0,,267,7.7,149.0,50,8.1,52,7.0,28,7.4,8,9.0,7.6,68,7.9,22,7.2,90,7.2
82,952,4,20,0,10,1,2,0,0,5,5,6,3,8,8.8,8,7.1,12,6.7,0,,7.0,2,10.0,4,8.2,1,2.0,0,,6.3,0,,32,7.8,21.0,5,8.8,4,7.5,11,7.2,0,,7.8,8,8.3,10,6.8,18,7.3
83,956,4,19,0,5,1,0,0,3,4,12,3,2,7,7.7,6,6.7,14,7.0,0,,4.0,1,10.0,1,7.0,2,4.5,0,,6.5,0,,30,7.2,23.0,5,7.8,5,6.6,12,7.2,0,,7.4,8,7.7,8,7.4,18,7.0
84,957,4,17,2,6,0,0,4,6,7,6,3,1,6,7.1,8,5.4,15,6.5,0,,4.0,1,10.0,1,4.0,2,3.5,0,,5.2,0,,35,6.4,25.0,4,7.5,7,5.8,13,6.8,0,,7.0,6,7.6,12,6.2,22,6.5
85,958,4,16,2,9,0,0,2,2,7,7,5,4,8,7.3,9,7.2,16,6.9,0,,7.0,2,5.5,2,6.5,3,6.7,0,,4.7,0,,38,7.3,26.0,5,8.0,7,7.6,13,7.2,0,,7.6,9,7.8,10,6.4,22,7.0
86,959,4,18,1,7,0,0,0,5,6,6,6,4,9,7.9,6,7.0,16,6.9,0,,5.0,2,8.0,2,7.0,1,1.0,0,,5.6,0,,35,7.4,26.0,6,8.0,4,7.2,15,7.1,0,,7.5,8,7.6,11,6.7,22,7.2
87,960,4,12,1,9,0,4,2,3,5,10,9,4,6,7.4,10,6.7,23,7.1,0,,6.0,1,10.0,2,6.0,2,6.0,0,,6.3,0,,47,7.1,34.0,4,8.0,8,6.9,21,7.2,0,,7.4,8,7.6,12,6.0,30,7.2
88,961,4,13,1,5,2,2,1,3,5,6,2,2,7,6.4,6,5.7,12,6.7,0,,1.0,1,10.0,0,,0,,0,,10.0,0,,29,6.4,24.0,5,6.1,6,5.7,12,6.7,0,,6.6,7,7.5,12,6.2,17,6.3
89,962,4,11,0,6,0,1,4,2,3,11,4,5,6,8.2,7,6.5,17,6.9,0,,3.0,1,10.0,1,7.0,1,4.0,0,,7.0,0,,36,7.2,27.0,4,8.5,6,6.3,16,7.1,0,,7.4,7,8.0,12,7.1,22,7.1
90,963,4,10,0,6,0,1,5,2,2,9,7,2,6,7.7,6,7.2,16,6.5,0,,3.0,1,10.0,1,7.0,1,4.0,0,,7.0,0,,34,7.1,25.0,4,7.2,5,7.3,15,6.7,0,,7.1,7,8.0,12,6.7,21,6.7
91,964,4,9,0,6,4,3,4,1,10,7,3,1,6,8.0,10,6.3,17,5.8,0,,4.0,1,10.0,1,4.0,2,5.0,0,,6.0,0,,39,6.2,29.0,4,8.0,9,6.8,15,5.9,0,,6.6,9,7.2,13,6.1,23,6.1
92,965,4,15,1,8,0,3,2,3,8,6,6,1,6,8.6,11,6.3,16,6.7,0,,4.0,1,10.0,1,3.0,2,3.5,0,,5.0,0,,38,6.8,29.0,4,8.5,10,6.8,14,7.0,0,,7.3,7,7.4,11,5.7,25,6.8
93,966,4,14,0,8,1,0,0,4,7,9,4,1,6,7.8,6,6.6,17,7.3,0,,6.0,1,10.0,2,7.0,3,6.7,0,,7.0,0,,34,7.3,23.0,4,8.0,4,6.8,14,7.4,0,,7.6,7,7.6,11,7.0,21,7.5
94,967,4,8,1,16,1,0,4,2,3,8,12,6,8,8.6,13,8.2,23,7.2,0,,8.0,2,8.0,4,8.8,2,7.0,0,,7.0,0,,53,7.8,36.0,5,9.1,9,8.2,21,7.4,0,,7.9,12,8.0,12,7.8,28,7.9
95,968,4,7,0,7,0,1,1,2,2,14,10,0,10,7.7,7,7.4,18,7.4,0,,6.0,3,9.0,2,7.0,1,3.0,0,,7.2,0,,37,7.5,28.0,6,7.4,4,7.5,17,7.5,0,,7.6,8,8.0,11,7.9,24,7.4
96,969,4,6,0,20,1,3,1,2,7,16,17,8,15,8.0,17,7.7,34,7.7,0,,11.0,6,8.7,2,7.5,3,6.7,0,,7.9,0,,75,7.8,54.0,8,7.8,14,8.0,31,7.7,0,,7.9,16,7.6,18,7.3,45,7.8
97,970,4,2,0,11,0,2,5,4,5,7,5,1,8,8.3,7,5.1,20,7.0,0,,5.0,3,10.0,1,3.0,1,3.0,0,,6.4,0,,40,7.1,30.0,4,7.8,6,5.6,19,7.2,0,,7.1,7,8.1,14,6.5,25,6.6
98,971,4,4,0,11,0,1,0,4,2,4,8,7,8,9.3,8,7.5,16,7.8,0,,6.0,2,10.0,2,7.5,2,6.5,0,,8.0,0,,37,8.1,26.0,5,9.3,6,7.5,14,7.9,0,,8.2,9,8.5,13,7.4,21,8.0
99,972,4,5,0,8,2,0,3,4,6,10,1,2,7,8.5,7,7.7,19,6.4,0,,6.0,2,10.0,0,,4,5.2,0,,7.3,0,,36,6.9,27.0,4,6.8,7,7.7,15,6.5,0,,7.1,6,8.9,12,7.2,25,6.6
